Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761492713.2191286,41latitude.com,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: 41latitude.com. IN A,,104.35748100280762,N/A
1761492713.158714,globalpoliticalspectrum.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: globalpoliticalspectrum.com.,,165.71760177612305,N/A
1761492713.2132125,diamondknot.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 198.49.23.145,111.20152473449707,111.33313179016113,N/A
1761492713.223881,somode.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: somode.com.,,102.4942398071289,N/A
1761492713.2439547,door2games.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 160.153.0.43,81.97617530822754,82.16381072998047,N/A
1761492713.2168114,wrestlingfanssuck.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 62.149.128.40,107.07616806030273,110.7475757598877,N/A
1761492713.2212007,uahoy.net,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: uahoy.net.,,106.56356811523438,N/A
1761492713.217017,advertos.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 45.92.176.75,112.26391792297363,115.48924446105957,N/A
1761492713.2480586,afresnohomeinspector.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 67.225.203.79,69.33093070983887,71.37155532836914,N/A
1761492713.3362973,alchemedialtd.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 68.66.224.29,75.37245750427246,76.08580589294434,N/A
1761492713.223633,ex-jw.org,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 185.230.63.186,189.9271011352539,189.99481201171875,N/A
1761492713.122178,o-ov.com,Recursive,,N/A (Recursive),ERROR: All nameservers failed to answer the query o-ov.com. IN A: Server Do53:127.0.0.53@53 answered SERVFAIL,,293.3461666107178,N/A
1761492713.3378015,auqzzx.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: auqzzx.com.,,79.7569751739502,N/A
1761492713.333856,ditrblog.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: ditrblog.com.,,86.0440731048584,N/A
1761492713.3249838,pieceinch.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.201.136,92.01431274414062,98.46067428588867,N/A
1761492713.3072348,owlcreek.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 205.178.189.129,94.879150390625,120.76163291931152,N/A
1761492713.3091507,kh.ua,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 195.69.185.211,121.62995338439941,121.89078330993652,N/A
1761492713.235474,gensee.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 211.150.89.25,194.45371627807617,197.53575325012207,N/A
1761492713.3327613,gamemob.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 3.33.130.190,112.46180534362793,112.59245872497559,N/A
1761492713.1069605,energybulbs.co.uk,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 23.227.38.32,381.0150623321533,390.5777931213379,N/A
1761492713.3389263,hornil.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 183.111.138.226,193.7851905822754,193.8951015472412,N/A
1761492713.2062624,house-sg.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 208.98.40.205,332.27062225341797,336.2088203430176,N/A
1761492713.2302911,luckypuppygames.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.237.146.38,374.805212020874,374.97854232788086,N/A
1761492713.2370586,chuamatsua.com,Recursive,,N/A (Recursive),ERROR: All nameservers failed to answer the query chuamatsua.com. IN A: Server Do53:127.0.0.53@53 answered SERVFAIL,,448.7953186035156,N/A
1761492713.3105352,triggerfish.se,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 162.159.135.42,362.50758171081543,378.44371795654297,N/A
1761492713.4458838,cetsi.fr,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 91.151.64.24,406.04543685913086,406.31914138793945,N/A
1761492713.4181998,lozo.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 107.21.144.47,455.7938575744629,456.0208320617676,N/A
1761492713.3522289,ondemandappliancerepair.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 74.208.236.102,524.8641967773438,526.5729427337646,N/A
1761492713.8541358,effexdjs.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: effexdjs.com.,,43.39957237243652,N/A
1761492713.4163258,i-butterfly.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 104.21.88.172,482.5890064239502,483.29806327819824,N/A
1761492713.6891205,afairjudgement.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 104.21.56.56,189.6650791168213,189.81671333312988,N/A
1761492713.4250429,iag-inc.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 103.224.182.253,485.7304096221924,485.9962463378906,N/A
1761492713.4137592,phi-pe.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: phi-pe.com.,,472.644567489624,N/A
1761492713.497814,kennethehartman.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 192.0.78.24,391.21222496032715,391.46995544433594,N/A
1761492713.5334578,rtsab.com,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: rtsab.com. IN A,,357.47385025024414,N/A
1761492713.4348807,reprosystems.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.167.102,458.36544036865234,458.8305950164795,N/A
1761492713.428177,localhost.re,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.163.57,465.9533500671387,466.2621021270752,N/A
1761492713.357165,livelinks.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 108.158.61.13,536.8900299072266,538.2916927337646,N/A
1761492713.3592882,kathihill.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 159.65.187.116,519.9019908905029,519.9995040893555,N/A
1761492713.431383,retiragroup.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: retiragroup.com.,,466.82024002075195,N/A
1761492713.4210403,mesites.co.za,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 41.204.200.130,476.9866466522217,478.2233238220215,N/A
1761492713.3528328,khsm.ru,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 91.247.37.5,546.0875034332275,546.6547012329102,N/A
1761492713.606016,ppsuika.ac.id,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 203.175.8.54,273.3151912689209,273.5285758972168,N/A
1761492713.3559616,shivalikprints.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 162.215.11.92,544.4455146789551,545.891284942627,N/A
1761492713.686103,pbprofile.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: pbprofile.com.,,216.2785530090332,N/A
1761492713.3434925,memeblender.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 104.21.7.158,542.9661273956299,559.6873760223389,N/A
1761492713.3550231,sheltercoveinn.com,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: sheltercoveinn.com. IN A,,528.1531810760498,N/A
1761492713.103632,niceinternetmoney.ru,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: niceinternetmoney.ru.,,816.5624141693115,N/A
1761492713.4127166,linksplash.info,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: linksplash.info.,,543.3461666107178,N/A
1761492713.9212563,7dfps.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.161.32,36.586761474609375,36.83185577392578,N/A
1761492713.9001133,jantv.in,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.132.252,51.991939544677734,59.07106399536133,N/A
1761492713.9179072,zzxu.cn,Recursive,,N/A (Recursive),ERROR: The DNS response does not contain an answer to the question: zzxu.cn. IN A,,43.07746887207031,N/A
1761492713.8815832,chonvn.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: chonvn.com.,,80.30366897583008,N/A
1761492713.8980074,buynowfromusa.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 35.223.118.1,51.5599250793457,66.4818286895752,N/A
1761492713.9034684,hemcolubricants.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 194.9.94.85,61.36631965637207,61.84506416320801,N/A
1761492713.909968,mwzip.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 172.67.194.102,55.788278579711914,55.983781814575195,N/A
1761492713.9209208,coutureauchocolat.com,Recursive,,N/A (Recursive),ERROR: The DNS query name does not exist: coutureauchocolat.com.,,48.4771728515625,N/A
1761492713.9248612,forpsi.net,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 85.255.6.237,46.26584053039551,46.5092658996582,N/A
1761492713.9232602,portclydegeneralstore.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 198.49.23.145,48.57492446899414,48.76136779785156,N/A
1761492713.9147978,bikesandtransit.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 192.0.78.24,57.06477165222168,57.7850341796875,N/A
1761492713.9113994,fini.net,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 198.57.192.137,287.55760192871094,290.32230377197266,N/A
1761492713.5430636,junio.com,Recursive,127.0.0.53,N/A (Recursive),ANSWER: 209.196.144.25,749.0193843841553,749.5119571685791,N/A
1761492713.9170995,us.tf,Recursive,,N/A (Recursive),ERROR: All nameservers failed to answer the query us.tf. IN A: Server Do53:127.0.0.53@53 answered SERVFAIL,,1828.737735748291,N/A
1761492713.3304372,australiatradenow.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.416 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5425.369739532471,N/A
1761492713.3445497,informarexresistere.fr,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.409 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5412.914276123047,N/A
1761492713.3474545,shqqaa.com,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.409 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5411.270380020142,N/A
1761492713.3442838,stunninggirls.net,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.638 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5639.1096115112305,N/A
1761492713.3406882,2brightsparks.co.uk,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.643 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5643.122911453247,N/A
1761492713.3410964,interfloracentral.co.uk,Recursive,,N/A (Recursive),ERROR: The resolution lifetime expired after 5.643 seconds: Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.; Server Do53:127.0.0.53@53 answered The DNS operation timed out.,,5643.2483196258545,N/A
